axis,stencil_width_k,stencil_row,left_entry,center_entry,right_entry,context_1,context_2,delta_ms,Delta_ms,b_s_mm2,derivative,variance_derivative,covariance_of_entry_means,beta
V,1,1,13,19,25,20.0,100000.0,20.0,50.0,9500.0,1.565860789205925e-05,5.527301123258112e-07,1.5854092533370764e-08,2254.274649283826
V,1,1,13,19,25,20.0,100000.0,20.0,50.0,10000.0,0.00010560573012683183,5.455114323904953e-07,1.4671684747853981e-08,48.91351687238296
V,1,1,13,19,25,20.0,100000.0,20.0,50.0,10500.0,0.00019379016450626546,5.518622554369346e-07,1.3207912519662042e-08,14.694920090901936
V,1,1,13,19,25,20.0,100000.0,20.0,50.0,11000.0,0.00027901248131808606,5.701071317311933e-07,1.1500388920819782e-08,7.323340227315584
V,1,1,13,19,25,20.0,100000.0,20.0,50.0,11500.0,0.000356855900961453,5.975192182197784e-07,9.663397983418784e-09,4.69208761359362
V,1,1,13,19,25,20.0,100000.0,20.0,50.0,12000.0,0.00042192820408880983,6.316564347910069e-07,7.855703011318788e-09,3.548165024476312
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,0.0,0.0,0.0,0.0,
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,500.0,0.15834889608120833,1.0387870588875615e-06,6.2964761637064086e-09,4.142823684719769e-05
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,1000.0,0.13832519711664218,1.3856464247556338e-06,1.531105861899503e-08,7.241855084964569e-05
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,1500.0,0.09523312956021981,1.290519383029702e-06,2.5138601363769376e-08,0.00014229459996427466
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,2000.0,0.06099943743538909,1.2153330826397491e-06,2.9242857710883627e-08,0.00032662066634082395
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,2500.0,0.03810880909960744,1.1540147887405829e-06,2.9503944734149885e-08,0.0007946220640002653
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,3000.0,0.023609175291015243,1.0702158697959675e-06,2.853389983018056e-08,0.0019200376871973586
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,3500.0,0.014581622919992003,9.827601536738055e-07,2.7077980422638457e-08,0.004622062493347142
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,4000.0,0.00899430517411333,9.174978655953095e-07,2.497478532174565e-08,0.011341482439499154
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,4500.0,0.005558847835574926,8.780522503234651e-07,2.2331672807535638e-08,0.02841520463965391
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,5000.0,0.003473160369820771,8.507002211943618e-07,1.978756285580204e-08,0.07052236561510283
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,5500.0,0.002231796811524881,8.196577984059293e-07,1.8035461685278573e-08,0.16455961765685706
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,6000.0,0.0015114078872457185,7.766791412142839e-07,1.7404626447925706e-08,0.3399994959890067
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,6500.0,0.0011048281260909053,7.233145560000674e-07,1.7835004051661454e-08,0.5925674086060794
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,7000.0,0.0008808571290362169,6.688073291633312e-07,1.90180920162902e-08,0.8619658829628474
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,7500.0,0.0007572349325610992,6.253245788402347e-07,2.050380637074012e-08,1.0905465753030918
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,8000.0,0.0006818936343476993,6.021128391733999e-07,2.179415006352955e-08,1.294925000221029
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,8500.0,0.0006207780635779313,6.014883660188718e-07,2.2470225718488198e-08,1.5608260612729192
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,9000.0,0.000550996819528507,6.187444091766795e-07,2.231230441021877e-08,2.0380418781474257
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,9500.0,0.00045770788553919456,6.451696109176654e-07,2.134801188127852e-08,3.079619873304941
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,10000.0,0.00033302395075841037,6.716174307420999e-07,1.9811555365099817e-08,6.055793000857202
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,10500.0,0.00017555426533549267,6.908481323402021e-07,1.804427360855045e-08,22.416087665952872
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,11000.0,-1.0232507515019713e-05,6.985575581518881e-07,1.6380053676352598e-08,6671.723685724718
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,11500.0,-0.0002151060290649451,6.93760330039568e-07,1.505063270615888e-08,14.993543934212637
V,1,1,13,19,25,20.0,100000.0,25.0,60.0,12000.0,-0.00042656547201298735,6.787746396322494e-07,1.4135498907220627e-08,3.730389757276767
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,0.0,0.0,0.0,0.0,
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,500.0,0.17391489137613317,8.955876276155542e-07,2.3498980899042186e-09,2.9609736703347622e-05
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,1000.0,0.15900702623826313,1.1823151111851184e-06,7.0478873786940825e-09,4.676281099170256e-05
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,1500.0,0.11562926544238822,1.122089360959532e-06,9.711904139636949e-09,8.39251084686666e-05
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,2000.0,0.07918959570570701,1.0511076884579987e-06,1.1475488207542875e-08,0.0001676142589648723
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,2500.0,0.05359436036473315,1.0087885661256997e-06,1.3585943435614607e-08,0.0003512060325240834
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,3000.0,0.03643405548824897,9.592065113396052e-07,1.6077228972597494e-08,0.0007225985526961441
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,3500.0,0.025025536914989963,8.909136274678743e-07,1.8568616592799405e-08,0.0014225541081687814
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,4000.0,0.01743148630034195,8.21772577067532e-07,2.0426651377821454e-08,0.00270447397564942
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,4500.0,0.012369703484413496,7.731340144681187e-07,2.090509610156911e-08,0.0050528476310873855
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,5000.0,0.008995416065310721,7.521801785113682e-07,1.957441326945777e-08,0.009295641657328813
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,5500.0,0.006743919141979928,7.529405297656694e-07,1.663715249366705e-08,0.016555258490767347
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,6000.0,0.005235053440129775,7.670976440732345e-07,1.273643119597549e-08,0.027990355229022133
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,6500.0,0.004214947384194023,7.905544720885836e-07,8.53262256264463e-09,0.04449871649303475
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,7000.0,0.003517269011443093,8.223473736270021e-07,4.471105453245793e-09,0.06647282533179937
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,7500.0,0.0030349853887831546,8.615924599856319e-07,7.891299602487973e-10,0.09353812938783124
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,8000.0,0.002699087688838201,9.064390546536477e-07,-2.4068789829962453e-09,0.12442413225337619
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,8500.0,0.002463229192761768,9.539664705104538e-07,-5.081360483841e-09,0.157225673860002
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,9000.0,0.0022938014759655723,9.99206334320546e-07,-7.210071891075158e-09,0.18990811489501574
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,9500.0,0.002164629941656615,1.0340672044082314e-06,-8.718974044780773e-09,0.2206893836758377
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,10000.0,0.0020549716884774713,1.0482452428674053e-06,-9.46601919677017e-09,0.24822825500605777
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,10500.0,0.0019492934405295002,1.032658945168395e-06,-9.295774893198152e-09,0.2717705971443289
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,11000.0,0.0018375065088167472,9.835908738141437e-07,-8.13757031965528e-09,0.2913108888108541
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,11500.0,0.0017148136512155493,9.049839929279038e-07,-6.0819151730703855e-09,0.3077563575789588
V,1,1,13,19,25,20.0,100000.0,30.0,80.0,12000.0,0.001580865148926026,8.07607132195399e-07,-3.387418184062173e-09,0.32315471364636744
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,0.0,0.0,0.0,0.0,
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,500.0,0.05741950996096082,3.380906277722424e-07,5.3787958522448325e-08,0.00010254492418580063
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,1000.0,0.031626988070321126,3.3944489973226793e-07,5.67423583900896e-08,0.0003393545043796968
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,1500.0,0.01067857220371521,3.228224472938549e-07,4.257727144115341e-08,0.002830983567689668
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,2000.0,0.0007772803187793265,3.117678873025412e-07,3.367206896935506e-08,0.5160312914979929
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,2500.0,-0.0029153571766951237,3.1120510860330576e-07,2.8281372136468198e-08,0.03661534893115672
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,3000.0,-0.003981446959042691,3.463193126375655e-07,2.229720686246662e-08,0.021847152590452747
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,3500.0,-0.004106719823445959,4.145970528168911e-07,1.516570327839399e-08,0.024583066806657422
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,4000.0,-0.003943245511117248,4.924877668655158e-07,8.678273538690534e-09,0.03167289872542381
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,4500.0,-0.003709884574157495,5.555232506664901e-07,4.540645134372633e-09,0.040362814804823
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,5000.0,-0.003468830621806229,5.919345483042418e-07,3.1692687818713606e-09,0.049193474734003574
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,5500.0,-0.003231857757233743,6.055023891186067e-07,3.806075914464595e-09,0.057971079148392134
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,6000.0,-0.0029980978312852016,6.091265095816303e-07,5.191178390991016e-09,0.06776663175403076
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,6500.0,-0.0027674773105588624,6.140595048809439e-07,6.237401589130918e-09,0.0801756187362469
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,7000.0,-0.00254473585885866,6.223867167528326e-07,6.425028852916725e-09,0.0961113983267067
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,7500.0,-0.0023386292109070115,6.278078095700021e-07,5.814173918860918e-09,0.11478997830586289
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,8000.0,-0.0021586102976952765,6.225104344882833e-07,4.802239256693759e-09,0.13359744311331595
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,8500.0,-0.0020111025301078967,6.036424615812085e-07,3.853653318311571e-09,0.14924897482122218
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,9000.0,-0.0018971409277905194,5.750679959168036e-07,3.3228504888460606e-09,0.15977911521930102
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,9500.0,-0.0018122373440393649,5.445755019385958e-07,3.3751776514303706e-09,0.16581657846039163
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,10000.0,-0.0017482032781814263,5.192927465399501e-07,3.9904188513105635e-09,0.16991369952725532
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,10500.0,-0.0016958674301744906,5.023027476737079e-07,5.0346107760162275e-09,0.17465529431293622
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,11000.0,-0.001647454478941858,4.92211008450857e-07,6.357088322496367e-09,0.18135288793637724
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,11500.0,-0.0015977944725826638,4.854070010278188e-07,7.853425948226255e-09,0.19013593601701287
V,1,2,14,20,26,21.0,100000.0,5.0,15.0,12000.0,-0.001544204928924735,4.791189859178336e-07,9.465742341478767e-09,0.20092478495773786
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,0.0,0.0,0.0,0.0,
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,500.0,0.08803608770546728,4.480911358970346e-07,7.968827391405324e-08,5.78155796280107e-05
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,1000.0,0.05713568783317334,5.524471399459335e-07,1.0768180095412973e-07,0.00016922939797327019
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,1500.0,0.025282614511956104,4.3750110536214563e-07,8.766068055400498e-08,0.0006844396943925828
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,2000.0,0.007303635281989661,3.170752159736275e-07,6.540606651096869e-08,0.005944073091499093
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,2500.0,-0.0007439387150609165,2.9787064124026e-07,4.9941225138599875e-08,0.5382120039928014
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,3000.0,-0.003553503065391425,3.7804053308984377e-07,3.8678450378257295e-08,0.029938151244918748
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,3500.0,-0.004027624777332413,5.035685924180772e-07,2.9750513571686663e-08,0.03104278146169159
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,4000.0,-0.003649678464496285,6.172117367852538e-07,2.26431577372132e-08,0.0463366855986794
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,4500.0,-0.0030848567366621262,6.856905139384272e-07,1.7129551904135833e-08,0.07205400770750633
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,5000.0,-0.0025908084264845035,7.087763063645771e-07,1.295770048177018e-08,0.10559384138415534
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,5500.0,-0.0022441820608575247,7.079790792445672e-07,9.847052374642562e-09,0.14057375685460283
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,6000.0,-0.002047296275151249,7.05722699492379e-07,7.550213673014644e-09,0.168373094632899
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,6500.0,-0.001972314787586069,7.116502359962412e-07,5.988682237402613e-09,0.18294230045528684
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,7000.0,-0.001980226105130725,7.224659701564977e-07,5.318499804914004e-09,0.18424165776969648
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,7500.0,-0.0020322722116868034,7.296987304868363e-07,5.795414414096959e-09,0.17667692542211783
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,8000.0,-0.002098542678403796,7.266683149862772e-07,7.529844813667815e-09,0.16500633269276696
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,8500.0,-0.002162997485515295,7.108723001446289e-07,1.0320358345135716e-08,0.15194260316002
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,9000.0,-0.0022237355536574386,6.833064307141772e-07,1.3660696088873253e-08,0.13818128546194716
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,9500.0,-0.0022889153292427254,6.472649162477953e-07,1.6884739678559942e-08,0.1235442713044596
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,10000.0,-0.0023702770265327756,6.075012683667826e-07,1.935647409062913e-08,0.10813069006674407
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,10500.0,-0.0024767713969466106,5.693905114435631e-07,2.062749459705833e-08,0.09281931915371536
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,11000.0,-0.002610307547637767,5.37780231565275e-07,2.052577949819437e-08,0.07892625122962195
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,11500.0,-0.002764525795871608,5.157307232383949e-07,1.91700902940525e-08,0.06748103121454485
V,1,2,14,20,26,21.0,100000.0,7.0,25.0,12000.0,-0.0029263410272477638,5.036567822319128e-07,1.6917546074822232e-08,0.05881455483696394
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,0.0,0.0,0.0,0.0,
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,500.0,0.10312426698122508,5.61382273081078e-07,6.539178042816097e-08,5.27882111971679e-05
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,1000.0,0.07242498421304472,6.22472002147824e-07,9.544852454518162e-08,0.00011867056330475056
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,1500.0,0.03663571555623824,5.452145797492129e-07,8.139264090484834e-08,0.00040621700892527117
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,2000.0,0.01471422595110791,4.955825341181585e-07,5.623251722013343e-08,0.0022889755332145007
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,2500.0,0.0038091375506976556,4.931368430821702e-07,3.433544508095976e-08,0.03398710234881066
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,3000.0,-0.0007510733776540277,5.159300414297776e-07,1.9290609860400757e-08,0.9145892235423623
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,3500.0,-0.0021371395806197126,5.235364243631585e-07,1.1160714826949658e-08,0.11462546940568931
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,4000.0,-0.002140070315010903,5.000844980830712e-07,8.613151770717897e-09,0.10919111640059748
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,4500.0,-0.0016864625404024068,4.640003910777821e-07,9.345527027029104e-09,0.163141686800055
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,5000.0,-0.0012163096628347982,4.4472694362978394e-07,1.0859236852603412e-08,0.3006111796930129
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,5500.0,-0.0009095436221234313,4.5916023796149606e-07,1.1520174341735448e-08,0.5550309568474122
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,6000.0,-0.0008125160115953705,5.047646949895504e-07,1.1051616428246602e-08,0.7645838408816349
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,6500.0,-0.0009054198879852639,5.658174653691162e-07,1.0124084920704126e-08,0.690202120773319
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,7000.0,-0.0011376562743039575,6.236085685513517e-07,9.527480691624769e-09,0.4818256779979445
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,7500.0,-0.001447430070107736,6.647501989547917e-07,9.606662171400787e-09,0.31729504820514104
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,8000.0,-0.001774004230107144,6.848728263977168e-07,1.0225494581020837e-08,0.21762091549352167
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,8500.0,-0.0020660027439117603,6.873073158643158e-07,1.1053648119037884e-08,0.16102346903684436
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,9000.0,-0.0022866390038289983,6.788335312365717e-07,1.1836543379345279e-08,0.12982791189484982
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,9500.0,-0.0024159700582158357,6.65528336843234e-07,1.2479882261269164e-08,0.11402063524804586
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,10000.0,-0.0024503690157066434,6.506345332151848e-07,1.2989962696664965e-08,0.10836127981500279
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,10500.0,-0.0023997482189670773,6.346740617969508e-07,1.3383641463730531e-08,0.11020959175306184
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,11000.0,-0.002283340241346899,6.169325799573515e-07,1.3638707610065261e-08,0.11833043046013206
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,11500.0,-0.0021249460640215823,5.971152988066696e-07,1.3694363088590638e-08,0.13223985859945175
V,1,2,14,20,26,21.0,100000.0,10.0,30.0,12000.0,-0.0019484880766855253,5.762578416827577e-07,1.3482087502410984e-08,0.1517823746572979
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,0.0,0.0,0.0,0.0,
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,500.0,0.11655224568308169,7.592782260073857e-07,4.793445308815548e-08,5.589328746562411e-05
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,1000.0,0.08706817696405164,8.555661809797165e-07,8.235478357810939e-08,0.00011285861252276279
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,1500.0,0.04815936318887839,7.510391667174679e-07,8.753161316673927e-08,0.00032381809597605905
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,2000.0,0.022603822383912852,6.907055912822259e-07,7.962519537153662e-08,0.0013518521608258177
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,2500.0,0.008808110318646381,6.472612835651174e-07,6.751000627080694e-08,0.00834284431535728
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,3000.0,0.002221051811500778,6.169041406324612e-07,5.419852489446119e-08,0.12505478270086065
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,3500.0,-0.0005052061506291955,6.224735174477637e-07,4.124592203340017e-08,2.438841750231293
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,4000.0,-0.001340205224679347,6.707522708920058e-07,2.98857845428585e-08,0.3734388855966457
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,4500.0,-0.0013464457362801108,7.461178519090504e-07,2.0596901028907968e-08,0.41155674185392693
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,5000.0,-0.0010699424625461608,8.223305283174738e-07,1.3228076916564278e-08,0.718332583054386
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,5500.0,-0.0007741431491400286,8.771251491821368e-07,7.544547689203914e-09,1.4635885855387563
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,6000.0,-0.0005673328627217698,9.018774674771441e-07,3.5240013800521858e-09,2.8020227372955016
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,6500.0,-0.00047258450152961446,9.005262146650861e-07,1.241307403279787e-09,4.03215678058594
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,7000.0,-0.0004690028409718953,8.820181956739684e-07,6.128799577085923e-10,4.009835880470119
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,7500.0,-0.0005178303879830395,8.543617693875827e-07,1.2980650019140489e-09,3.1861538381420518
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,8000.0,-0.0005790084883479146,8.22679385317555e-07,2.811603458098166e-09,2.45392199730217
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,8500.0,-0.0006206213902449874,7.892796535780941e-07,4.698810618042779e-09,2.0491673514944204
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,9000.0,-0.0006228872045896479,7.542056683321496e-07,6.627589138019957e-09,1.9438868093915824
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,9500.0,-0.0005783688986211718,7.161336659638237e-07,8.37769335802668e-09,2.140840088740816
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,10000.0,-0.0004900195341946471,6.73712176654323e-07,9.797315058298845e-09,2.8057412071916765
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,10500.0,-0.00036832681591188464,6.269793331427578e-07,1.0789467739413436e-08,4.621538212169609
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,11000.0,-0.00022831895351032954,5.782209684663044e-07,1.1333447923753284e-08,11.092001160892234
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,11500.0,-8.67628705501275e-05,5.318009976232531e-07,1.1507428982262738e-08,70.6449827261448
V,1,2,14,20,26,21.0,100000.0,12.0,36.0,12000.0,4.033815624431375e-05,4.929966862346757e-07,1.1480407935628716e-08,302.97857068553594
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,0.0,0.0,0.0,0.0,
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,500.0,0.1260471899026565,8.775933576284111e-07,2.7247719591941064e-08,5.523660675727857e-05
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,1000.0,0.09800387546382434,1.0243395163117607e-06,5.418567968554578e-08,0.00010664915711992002
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,1500.0,0.05737008871947885,8.808225596644064e-07,6.542832948975156e-08,0.00026761927281618287
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,2000.0,0.029288328877795575,7.651232477600067e-07,6.800711148875815e-08,0.0008919534974444208
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,2500.0,0.013219269144377271,7.159801484603487e-07,6.634284750920159e-08,0.004097189878962563
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,3000.0,0.004982412604269913,7.187723230879374e-07,6.047192798362467e-08,0.028954226458243075
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,3500.0,0.0012476492796389368,7.609185550167507e-07,5.1096818154207204e-08,0.4888246906948142
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,4000.0,-9.247431101052119e-05,8.268262697923185e-07,4.02709511020044e-08,96.68788448027664
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,4500.0,-0.0002727575073595255,8.8749868577812e-07,3.02999314710868e-08,11.92928166092731
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,5000.0,1.694631406995908e-05,9.188373500786129e-07,2.2758229300992706e-08,3199.5443804670854
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,5500.0,0.0004165604214109027,9.180567120978555e-07,1.804311041521269e-08,5.290704456477433
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,6000.0,0.0007615996442964626,8.970466351305768e-07,1.5590025787389434e-08,1.5465414217013562
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,6500.0,0.0009982573596880213,8.656916387003606e-07,1.4486516121258011e-08,0.8687167221449386
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,7000.0,0.00112969505156595,8.24556568551253e-07,1.3957941723591639e-08,0.646097414143907
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,7500.0,0.0011832684637853674,7.702858252821444e-07,1.349487066279318e-08,0.550155331726492
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,8000.0,0.0011917975465015932,7.040678428907607e-07,1.2793744307120784e-08,0.4956892894626808
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,8500.0,0.0011838830110196242,6.343369109948312e-07,1.1723041190307318e-08,0.4525873449412373
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,9000.0,0.0011797952868030672,5.728064018031817e-07,1.0341790293488123e-08,0.411523413561455
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,9500.0,0.001190669711185138,5.284406081789039e-07,8.891450416872193e-09,0.3727464978814765
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,10000.0,0.0012195583285237316,5.040209127786254e-07,7.715088620296274e-09,0.3388780221700319
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,10500.0,0.0012633825276676493,4.968045150893843e-07,7.12560690280322e-09,0.3112546163679999
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,11000.0,0.0013151434856294576,5.017221471392209e-07,7.2780672467814616e-09,0.2900794718370228
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,11500.0,0.001365983363231092,5.144846993059656e-07,8.098997112864976e-09,0.2757284906746111
V,1,2,14,20,26,21.0,100000.0,15.0,40.0,12000.0,0.0014068844044219718,5.3285357855783e-07,9.302894550405003e-09,0.2692099181048183
V,1,2,14,20,26,21.0,100000.0,20.0,50.0,0.0,0.0,0.0,0.0,
V,1,2,14,20,26,21.0,100000.0,20.0,50.0,500.0,0.14282030626776285,9.970342247989956e-07,8.20927347852022e-09,4.887988171898369e-05
V,1,2,14,20,26,21.0,100000.0,20.0,50.0,1000.0,0.11894870179594733,1.234442059215858e-06,2.1527195473678378e-08,8.724715964995104e-05
V,1,2,14,20,26,21.0,100000.0,20.0,50.0,1500.0,0.07705973233817578,1.1731205083301384e-06,2.949684023088836e-08,0.00019755482207827856
V,1,2,14,20,26,21.0,100000.0,20.0,50.0,2000.0,0.04574760153680086,1.1116780374635794e-06,3.068951220476353e-08,0.0005311807970463033
V,1,2,14,20,26,21.0,100000.0,20.0,50.0,2500.0,0.026006426051589104,9.823579385045523e-07,3.048368316823419e-08,0.0014524741530861315
